customer_id,customer_name,email,gender,age,membership_tier,loyalty_points,preferred_language,customer_segment,is_prime_user,home_city,home_state,country,total_order_count,gross_revenue,total_discount_amount,lifetime_value,average_order_value,total_units_purchased,product_categories_purchased,distinct_products_purchased,first_order_timestamp,last_order_timestamp,days_since_last_order,repeat_purchase_signal,customer_value_segment,web_event_count,session_count,purchase_intent_event_count,customer_conversion_rate_pct,avg_engagement_score,avg_purchase_probability,avg_cart_abandonment_probability
480,Bhavani Pant,yashvi77@example.org,,,Unknown,0,,Unknown,False,Gangtok,Odisha,India,2,127140.84,0.00,127140.84,63570.42,12,4,3,2026-05-02 22:45:43,2026-05-03 17:59:51,32,True,High Value,13,13,7,53.85,0.4276,0.5872,0.5159
481,Maanav Ganesh,oviya99@example.com,,,Unknown,0,,Unknown,False,Srikakulam,Jharkhand,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,5,27.78,0.5424,0.4080,0.4998
482,Vedant Murthy,bishakha49@example.net,,,Unknown,0,,Unknown,False,Vijayawada,Goa,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,15,15,3,20.00,0.6501,0.5251,0.4513
483,Shravya Sachdev,qarinbajaj@example.org,,,Unknown,0,,Unknown,False,Gopalpur,Manipur,India,5,482524.02,0.00,482524.02,96504.80,35,5,12,2026-04-20 22:15:05,2026-05-06 11:25:03,29,True,High Value,16,16,5,31.25,0.4711,0.5068,0.4335
484,Shivansh Ganesan,gchauhan@example.org,,,Unknown,0,,Unknown,False,Chandrapur,Telangana,India,1,68222.30,0.00,68222.30,68222.30,3,1,1,2026-04-27 06:27:56,2026-04-27 06:27:56,38,False,High Value,13,13,2,15.38,0.3752,0.5579,0.4115
485,Mekhala Viswanathan,chawlaadweta@example.net,,,Unknown,0,,Unknown,False,Motihari,Arunachal Pradesh,India,5,587857.40,0.00,587857.40,117571.48,52,6,13,2026-05-17 18:18:04,2026-05-17 18:18:04,18,True,High Value,17,17,5,29.41,0.3939,0.5373,0.4006
486,Dayamai Karnik,bhanumatisavant@example.net,,,Unknown,0,,Unknown,False,Guwahati,Rajasthan,India,2,190762.96,0.00,190762.96,95381.48,21,4,8,2026-05-12 14:46:15,2026-05-12 14:46:15,23,True,High Value,18,18,5,27.78,0.5037,0.4438,0.5213
487,Ayush Banerjee,eshana77@example.net,,,Unknown,0,,Unknown,False,Mira-Bhayandar,Mizoram,India,2,342589.92,0.00,342589.92,171294.96,15,4,4,2026-05-10 20:32:28,2026-05-10 20:32:28,25,True,High Value,12,12,4,33.33,0.4306,0.4388,0.5625
488,Peter Shan,oviswanathan@example.net,,,Unknown,0,,Unknown,False,Motihari,Manipur,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,3,16.67,0.2956,0.5369,0.4679
489,Gaurav Sathe,jasmit64@example.org,,,Unknown,0,,Unknown,False,Sri Ganganagar,Meghalaya,India,4,111315.61,0.00,111315.61,27828.90,14,4,6,2026-05-16 11:58:35,2026-05-17 05:53:36,18,True,High Value,19,19,3,15.79,0.4660,0.4839,0.5674
49,Tanmayi Deol,jwali@example.net,,,Unknown,0,,Unknown,False,Proddatur,Haryana,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,11,11,6,54.55,0.4631,0.5332,0.4694
490,Hemangini Mangat,awarrior@example.net,,,Unknown,0,,Unknown,False,Hyderabad,Andhra Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,19,19,5,26.32,0.4623,0.4073,0.5613
491,Qushi Master,abhimanyuprakash@example.org,,,Unknown,0,,Unknown,False,Morena,Jharkhand,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,9,9,2,22.22,0.4167,0.4617,0.3922
492,Zaid Gade,oradhakrishnan@example.com,,,Unknown,0,,Unknown,False,Kishanganj,Maharashtra,India,1,343515.95,0.00,343515.95,343515.95,25,4,7,2026-04-29 18:22:34,2026-04-29 18:22:34,36,False,High Value,14,14,7,50.00,0.3706,0.4975,0.5663
493,Zansi Magar,amruta63@example.org,,,Unknown,0,,Unknown,False,Bhusawal,Rajasthan,India,2,325507.60,0.00,325507.60,162753.80,6,1,0,2026-03-03 07:43:28,2026-03-03 07:43:28,93,True,High Value,19,19,5,26.32,0.4026,0.5752,0.5614
494,Tamanna Sethi,vyanjana35@example.org,,,Unknown,0,,Unknown,False,Bhavnagar,Jharkhand,India,1,238754.72,0.00,238754.72,238754.72,7,1,0,2026-02-21 16:49:58,2026-02-21 16:49:58,103,False,High Value,17,17,4,23.53,0.5536,0.6114,0.4833
495,Quincy Chaudry,amruta27@example.net,,,Unknown,0,,Unknown,False,Dhanbad,Nagaland,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,14,14,3,21.43,0.5801,0.5247,0.5705
496,Alexander Tak,hemasalvi@example.com,,,Unknown,0,,Unknown,False,Muzaffarpur,Assam,India,3,372062.23,0.00,372062.23,124020.74,28,5,6,2026-04-21 12:03:33,2026-05-05 10:29:26,30,True,High Value,16,16,5,31.25,0.4055,0.5248,0.5269
497,Ganga Buch,dakshlata@example.com,,,Unknown,0,,Unknown,False,Serampore,Manipur,India,1,90217.08,0.00,90217.08,90217.08,17,4,3,2026-05-05 03:06:49,2026-05-05 03:06:49,30,False,High Value,13,13,1,7.69,0.4651,0.3884,0.5057
498,Rehaan Krishna,harora@example.net,,,Unknown,0,,Unknown,False,Tinsukia,Meghalaya,India,1,18378.46,0.00,18378.46,18378.46,5,3,2,2026-05-13 01:48:39,2026-05-13 01:48:39,22,False,High Value,11,11,5,45.45,0.4193,0.6593,0.5261
499,Yug Bandi,trivenichandra@example.net,,,Unknown,0,,Unknown,False,Kharagpur,Tripura,India,1,302544.28,0.00,302544.28,302544.28,0,0,0,2026-04-11 00:59:53,2026-04-11 00:59:53,54,False,High Value,23,23,5,21.74,0.4946,0.4484,0.6640
5,Janaki Handa,bathvedant@example.com,,,Unknown,0,,Unknown,False,Vijayawada,Nagaland,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,14,14,5,35.71,0.5390,0.4647,0.3632
50,Sanaya Dutt,qsengupta@example.org,,,Unknown,0,,Unknown,False,Mango,Punjab,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,3,16.67,0.5756,0.5647,0.5136
500,Ekantika Dutt,vermajason@example.com,,,Unknown,0,,Unknown,False,Bhalswa Jahangir Pur,Madhya Pradesh,India,1,2662.12,0.00,2662.12,2662.12,15,4,3,2026-04-12 11:25:33,2026-04-12 11:25:33,53,False,High Value,17,17,6,35.29,0.5710,0.3931,0.4997
51,Anvi Sarraf,mangalwahab@example.com,,,Unknown,0,,Unknown,False,Saharsa,Meghalaya,India,2,348387.35,0.00,348387.35,174193.68,26,5,5,2026-04-16 03:52:25,2026-05-03 05:23:10,32,True,High Value,15,15,7,46.67,0.5356,0.5715,0.4344
52,Lakshit Dora,leeladua@example.net,,,Unknown,0,,Unknown,False,Imphal,Nagaland,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,22,22,7,31.82,0.4536,0.4560,0.4991
53,Ganga Shukla,nbhatia@example.com,,,Unknown,0,,Unknown,False,Rajkot,Maharashtra,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,25,25,7,28.00,0.5715,0.5620,0.4459
54,Lajita Sood,pandeychanchal@example.com,,,Unknown,0,,Unknown,False,Bhimavaram,Tamil Nadu,India,1,118305.08,0.00,118305.08,118305.08,18,2,1,2026-03-17 21:43:10,2026-03-17 21:43:10,79,False,High Value,26,26,6,23.08,0.4589,0.4416,0.3690
55,Vinaya Kanda,rajata70@example.com,,,Unknown,0,,Unknown,False,Siwan,Telangana,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,9,9,5,55.56,0.5342,0.5413,0.5713
56,Unni Datta,rameshavi@example.org,,,Unknown,0,,Unknown,False,Machilipatnam,Telangana,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,13,13,2,15.38,0.6407,0.5643,0.5625
57,Qabil Bedi,ladli53@example.com,,,Unknown,0,,Unknown,False,Bhavnagar,West Bengal,India,9,1782563.18,0.00,1782563.18,198062.58,64,6,16,2026-04-30 21:59:52,2026-05-17 06:50:16,18,True,High Value,12,12,6,50.00,0.4109,0.5101,0.4429
58,Arunima Sama,finn70@example.net,,,Unknown,0,,Unknown,False,Naihati,Tripura,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,11,11,3,27.27,0.5606,0.3412,0.5964
59,Banjeet Balasubramanian,ryanbahri@example.net,,,Unknown,0,,Unknown,False,Etawah,Haryana,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,5,27.78,0.3981,0.4921,0.5174
6,Lajita Mall,kpatla@example.com,,,Unknown,0,,Unknown,False,Muzaffarpur,West Bengal,India,4,355769.60,0.00,355769.60,88942.40,34,4,3,2026-02-21 19:01:27,2026-04-13 15:19:47,52,True,High Value,16,16,6,37.50,0.3506,0.5008,0.5249
60,Ishwar Kamdar,xkunda@example.com,,,Unknown,0,,Unknown,False,Mathura,Chhattisgarh,India,1,9521.70,0.00,9521.70,9521.70,10,2,1,2026-04-19 17:35:29,2026-04-19 17:35:29,46,False,High Value,17,17,5,29.41,0.5473,0.4142,0.4538
61,Nihal Mukhopadhyay,baldevika@example.net,,,Unknown,0,,Unknown,False,Medininagar,Punjab,India,2,229114.15,0.00,229114.15,114557.08,21,4,6,2026-04-04 04:17:59,2026-05-15 01:12:31,20,True,High Value,22,22,3,13.64,0.5867,0.4428,0.5775
62,Faqid Kibe,mitrajai@example.net,,,Unknown,0,,Unknown,False,Sikar,Tamil Nadu,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,13,13,3,23.08,0.5704,0.5021,0.5761
63,Kamala Biswas,advik67@example.org,,,Unknown,0,,Unknown,False,Sri Ganganagar,Nagaland,India,2,181467.92,0.00,181467.92,90733.96,12,5,4,2026-04-08 13:30:02,2026-04-08 13:30:02,57,True,High Value,14,14,3,21.43,0.3960,0.6507,0.5331
64,Michael Saran,anamikayohannan@example.com,,,Unknown,0,,Unknown,False,Mirzapur,Rajasthan,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,24,24,4,16.67,0.5040,0.4853,0.4782
65,Ekantika Korpal,mallickshravya@example.org,,,Unknown,0,,Unknown,False,Junagadh,Uttarakhand,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,6,33.33,0.4344,0.3576,0.4367
66,Gayathri Balakrishnan,lnair@example.com,,,Unknown,0,,Unknown,False,Jehanabad,Punjab,India,5,768004.80,0.00,768004.80,153600.96,34,5,9,2026-04-23 13:47:48,2026-05-08 21:44:52,27,True,High Value,14,14,3,21.43,0.5719,0.4647,0.6301
67,Harini Mammen,advaith83@example.org,,,Unknown,0,,Unknown,False,Raichur,Uttar Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,5,27.78,0.5176,0.4864,0.4575
68,Vamakshi Swaminathan,fbadal@example.com,,,Unknown,0,,Unknown,False,Vellore,Meghalaya,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,11,11,5,45.45,0.3991,0.5272,0.4793
69,Damini Pillay,wwali@example.com,,,Unknown,0,,Unknown,False,Machilipatnam,Tamil Nadu,India,1,211742.44,0.00,211742.44,211742.44,12,4,4,2026-05-09 14:31:09,2026-05-09 14:31:09,26,False,High Value,15,15,4,26.67,0.6180,0.4038,0.5479
7,Ekbal Garg,nihalshere@example.com,,,Unknown,0,,Unknown,False,Bhagalpur,Sikkim,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,17,17,4,23.53,0.4975,0.4517,0.4866
70,Anika Mohan,vihaan13@example.com,,,Unknown,0,,Unknown,False,Nagercoil,Tamil Nadu,India,5,281329.79,0.00,281329.79,56265.96,23,5,6,2026-03-15 06:00:37,2026-05-15 22:18:12,20,True,High Value,20,20,6,30.00,0.4851,0.5603,0.4897
71,Rehaan Kalita,umalhotra@example.net,,,Unknown,0,,Unknown,False,Jorhat,Tripura,India,2,177835.18,0.00,177835.18,88917.59,11,4,3,2026-03-23 23:31:14,2026-04-23 20:18:16,42,True,High Value,16,16,3,18.75,0.4170,0.4888,0.4764
72,Chaman Karan,praneel40@example.net,,,Unknown,0,,Unknown,False,Salem,Uttarakhand,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,15,15,4,26.67,0.5461,0.5465,0.3722
73,Brinda Date,achauhan@example.net,,,Unknown,0,,Unknown,False,Panipat,Arunachal Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,20,20,6,30.00,0.3349,0.3785,0.4676
74,Harini Gour,krishnanvanya@example.org,,,Unknown,0,,Unknown,False,Nandyal,Meghalaya,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,11,11,3,27.27,0.5276,0.3255,0.5696
75,Chatresh Doshi,dakshachada@example.org,,,Unknown,0,,Unknown,False,Rewa,Meghalaya,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,10,10,2,20.00,0.4843,0.5978,0.3691
76,Upkaar Virk,cseshadri@example.com,,,Unknown,0,,Unknown,False,Proddatur,Tripura,India,4,300533.66,0.00,300533.66,75133.42,26,5,6,2026-04-29 22:24:11,2026-05-06 03:52:34,29,True,High Value,14,14,4,28.57,0.6714,0.4118,0.3935
77,Hardik Johal,aishanibumb@example.org,,,Unknown,0,,Unknown,False,Farrukhabad,Odisha,India,1,31497.66,0.00,31497.66,31497.66,0,0,0,2026-04-24 14:46:51,2026-04-24 14:46:51,41,False,High Value,28,28,7,25.00,0.5259,0.5295,0.5273
78,Naksh Agate,sseshadri@example.net,,,Unknown,0,,Unknown,False,Malegaon,Nagaland,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,1,6.25,0.5576,0.4812,0.4922
79,Bhavya Mandal,rbobal@example.org,,,Unknown,0,,Unknown,False,Jalna,Arunachal Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,9,9,3,33.33,0.3239,0.4390,0.5937
8,Daksh Karnik,muttinandini@example.com,,,Unknown,0,,Unknown,False,Proddatur,Haryana,India,3,134045.44,0.00,134045.44,44681.81,42,4,4,2026-03-18 07:36:43,2026-04-07 11:05:32,58,True,High Value,17,17,5,29.41,0.4929,0.4372,0.6295
80,Pavani Contractor,manthanlata@example.org,,,Unknown,0,,Unknown,False,Giridih,Sikkim,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,9,50.00,0.3584,0.4082,0.5506
81,Bhavya Sarna,sidhudaksha@example.net,,,Unknown,0,,Unknown,False,Allahabad,Goa,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,4,25.00,0.4281,0.4266,0.5530
82,Raksha Buch,sankaranekantika@example.net,,,Unknown,0,,Unknown,False,Darbhanga,Mizoram,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,12,12,2,16.67,0.5164,0.3784,0.4310
83,Ansh Luthra,gillupma@example.net,,,Unknown,0,,Unknown,False,Indore,Assam,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,2,12.50,0.5692,0.5227,0.5199
84,Vyanjana Chand,apall@example.com,,,Unknown,0,,Unknown,False,Alwar,Goa,India,4,356280.29,0.00,356280.29,89070.07,12,4,4,2026-04-15 21:33:07,2026-05-12 11:13:47,23,True,High Value,17,17,4,23.53,0.5029,0.4358,0.4625
85,Forum Sabharwal,qmani@example.com,,,Unknown,0,,Unknown,False,Vasai-Virar,West Bengal,India,1,17984.37,0.00,17984.37,17984.37,14,3,2,2026-03-20 19:25:34,2026-03-20 19:25:34,76,False,High Value,14,14,1,7.14,0.4902,0.5441,0.4010
86,Zayyan Naik,ravalyoshita@example.org,,,Unknown,0,,Unknown,False,Malda,Assam,India,8,119157.82,0.00,119157.82,14894.73,57,6,10,2026-03-18 16:45:14,2026-04-27 03:10:17,38,True,High Value,19,19,9,47.37,0.5566,0.4101,0.4038
87,Zarna Pathak,wsathe@example.org,,,Unknown,0,,Unknown,False,Haridwar,Arunachal Pradesh,India,2,382773.00,0.00,382773.00,191386.50,15,4,5,2026-05-15 18:11:23,2026-05-15 18:11:23,20,True,High Value,21,21,10,47.62,0.5577,0.3465,0.4837
88,Bhavna Sarma,bdara@example.net,,,Unknown,0,,Unknown,False,Shimoga,Nagaland,India,6,956193.51,0.00,956193.51,159365.59,56,6,12,2026-04-10 08:38:20,2026-04-17 18:39:14,48,True,High Value,6,6,2,33.33,0.3858,0.5336,0.6339
89,Nikita Chander,ishaanshenoy@example.org,,,Unknown,0,,Unknown,False,Kozhikode,Jharkhand,India,3,243159.30,0.00,243159.30,81053.10,29,4,5,2026-04-16 19:00:13,2026-04-16 19:00:13,49,True,High Value,17,17,6,35.29,0.5649,0.5132,0.5217
9,Simon Tata,jshanker@example.com,,,Unknown,0,,Unknown,False,Rajpur Sonarpur,Odisha,India,10,889245.24,0.00,889245.24,88924.52,58,6,6,2026-03-01 13:44:18,2026-04-26 15:59:34,39,True,High Value,11,11,5,45.45,0.4592,0.3207,0.6342
90,Yashodhara Mahajan,esubramanian@example.org,,,Unknown,0,,Unknown,False,Panchkula,Tamil Nadu,India,3,50264.28,0.00,50264.28,16754.76,25,4,6,2026-05-02 06:29:50,2026-05-02 06:29:50,33,True,High Value,14,14,5,35.71,0.5942,0.4537,0.4226
91,Rayaan Trivedi,ekarajmajumdar@example.com,,,Unknown,0,,Unknown,False,Suryapet,Chhattisgarh,India,2,27968.33,0.00,27968.33,13984.17,8,2,1,2026-02-27 04:10:00,2026-04-09 05:14:32,56,True,High Value,29,29,8,27.59,0.4826,0.4291,0.4529
92,Barkha Misra,cdixit@example.net,,,Unknown,0,,Unknown,False,Guna,Himachal Pradesh,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,12,12,6,50.00,0.4944,0.5236,0.5838
93,Tamanna Nagy,williamrajagopal@example.org,,,Unknown,0,,Unknown,False,Hapur,Karnataka,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,18,18,8,44.44,0.4988,0.4481,0.5415
94,Lakshmi Raju,warhibansal@example.org,,,Unknown,0,,Unknown,False,Varanasi,Karnataka,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,16,16,7,43.75,0.5061,0.5031,0.4408
95,Harish Vora,uaurora@example.org,,,Unknown,0,,Unknown,False,Salem,West Bengal,India,3,246995.28,0.00,246995.28,82331.76,12,1,0,2026-02-11 18:31:37,2026-03-21 10:11:02,75,True,High Value,15,15,5,33.33,0.5051,0.4540,0.5673
96,Alka Nigam,vbuch@example.net,,,Unknown,0,,Unknown,False,Bhatpara,Assam,India,1,30896.90,0.00,30896.90,30896.90,7,2,2,2026-05-18 08:39:20,2026-05-18 08:39:20,17,False,High Value,17,17,4,23.53,0.4553,0.5526,0.4449
97,Balendra Biswas,bhavnakaran@example.net,,,Unknown,0,,Unknown,False,Ratlam,Rajasthan,India,2,183506.00,0.00,183506.00,91753.00,24,4,5,2026-04-24 01:44:24,2026-04-24 01:44:24,41,True,High Value,16,16,5,31.25,0.5729,0.5373,0.5780
98,Sachi Ganesan,ayush05@example.org,,,Unknown,0,,Unknown,False,Raebareli,Bihar,India,0,0.00,0.00,0.00,0.00,0,0,0,,,,False,No Purchase Yet,17,17,4,23.53,0.4656,0.4443,0.6038
99,Madhav Konda,kgole@example.org,,,Unknown,0,,Unknown,False,Secunderabad,Kerala,India,8,1049182.52,0.00,1049182.52,131147.82,48,6,9,2026-05-03 17:08:57,2026-05-09 00:52:55,26,True,High Value,21,21,9,42.86,0.5337,0.4691,0.3993
